title,description
Turkcell Hotspot 50gb Paketi Sorunu,Turkcell Kamu 16 GB tarifesi kullanıyorum bazı aylarda internet paketiniz bitmek üzere diye mesaj geliyor. Pat arkasından 1gb internet paketini 50 TL satıp haksızlık yapıyorsunuz. 3 tane Turkcell hat Ve Superonline ev TV Plus var iptal ettireceğim. Bu ne ya bir uyarı mesaj atıp hemen paket satılıyor.
Turkcell'in Yüklü Paketler Üzerinden Maruz Bıraktığı Mağduriyet!,"Turkcell internet paketi bittikçe otomatik olarak 1 GB'lik paketlerle yeniliyor ve bu özelliği kapatmak için aylık 22 TL ücret talep ediyor. Ben 12 GB'lik internet paketi aldım, ihtiyacım olursa yükseltmek istiyorum."
Turkcell Kullanmadığı GB Kullanılmış Gibi,"Normal de 170 TL olan tarifem için isteğim dışında sürekli olarak internet paketi yüklenmiş. Defalarca yüklendiği için faturam 863 TL olarak geldi. Aldığımız üç kuruşun bir kısmınıda faturaya ödeyip aç kalalım... Acilen bana ulaşılmasını ve gereğinin yapılmasını rica ediyorum. Turkcell gibi saygın bir operatörün, yıllardır kendileriyle çalışan müşterilerine sahip çıkması gerektiğini düşünüyorum."
Turkcell Müşteri Hizmetleri Hiç Yardımcı Olmadı,Turkcell'den yıllık tarifemin biteceğini içeren bir mesaj aldım. Linkte tarifemi seçerken yanlışlıkla 203.13 TL lik internet paketi alımı yaptım ve mevcut İnternet paketimde yeterli GB bardı. Yanlışlığı fark ederek 5 dakika içinde müşteri temsilcisini aradım ve paketin iptal edilmesini talep ettim. Hiçbir internet işlemi yapmadığım ve de mevcut İnternet paketim olduğu halde yeni paketten kullanıldığını ve iptal edemeyeceklerini belirttiler. Bu bir haksızlık giren bir durum. Gerekirse yasal yollara başvuracağım. Bu arada bunu 24 yıldır Turkcell kullanan ve birden fazla hattı olan birisi olarak yazıyorum.
Turkcell Ayıplı Mal Satmak,Turkcell Hotspot paketi almama ve telefonun bütün uygulamalarını mobil veriye kapatmama rağmen ekstra internet ücreti geliyor. Turkcell müşterisini aldatarak paket satıyor ama ayrıca mobil datadan para kesiyor? Madem hotspot ayrıca internet paketi olmadan kullanılamazsa neden ön bilgilendirmede yok? Tamamen tüketiciyi yanıltmak ve ayıplı mal satmaktır. Tüm uygulamalar kapalıyken nasıl yine ücret geliyor o da şaşırtıcı. Bu nasıl bir haksızlıktır! Durumun acilen çözüme kavuşturulmasını ve hotspot olarak kullanılan hatta internet ücreti yansıtılmamasını talep ediyorum.
Turkcell İn Bilgi Dışı Faturaya Yansıttığı İşlemler,"Turkcell'de internet paketim bitmişti bunun üzerine yeni internet paketleri tanımlanıyordu. 1 GB internet 50 TL'ye. Turkcell bana 10 dakika içinde 3 adet 1 GB tanımladı. Sistemsel bir hata olduğunu düşünüyorum çünkü telefonumu elime almama rağmen, sürekli internetimi bitirip tanımladılar. Yapılan hatanın düzeltilmesini, faturama yansıtılan tutarın geri çekilmesini istiyorum. Aksi takdirde yapılan hiç hoş değil."
Turkcell Ek Paketimin 10 Dakikada Bitmesi,"Faturamdaki internetimin bittiği mesajı ile ek paketi tanımlama mesajı aynı anda geliyor, resmen size zorla ek paket aldırıyorlar, önce uyarı mesajı gelmeli. Bunun bir çözüme kavuşmasını istiyorum, gerçekten paketim zaten 150₺ bir de günlük 1gb için 50₺ vermem istemiyorum, acilen bu uyanıklığın son bulmasını istiyorum."
Turkcell İnternetin Çabuk Bitmesi,@Turkcell 5 gün önce yüklenen 12 GB'lik paket 5 gün içinde 4 GB kalıyor. Yetkili müşteri hizmetleri arandığında hiç yardımcı olmuyor. Aslında konu şu ki geçen ay alınan ek paketten sonra ne hikmetse yenilenen paket 5 günde hemen bitiyor ki bu arada telefona hiçbir uygulama indirilmesi hiçbir video vb. şeyler kullanılmadı resmen bilerek tekrar ek paket alınması için yapılan bir iş olduğunu düşünüyorum. Konunun ilgili makamın dikkate alınmasını istiyorum.
Turkcell Fatura Durdurma Özelliği Sorunu Ve Mağduriyet,Yıllardır Turkcell kullanıyorum. Son zamanlarda kalitesinin çok düştüğünü söyleyebilirim. Bir hafta önce internet paketim yetmediği için 200 liraya 10 GB internet paketi aldım. Son 4-5 gündür internet hızım aşırı kötü uygulamalara dahi giremiyorum.
Turkcell Hot Spot Paketi Yerine Kendi Paketimden Harcatıyor,"Merhaba, İnternet paketiniz bitti mesajını aldıktan sonra uzaktan çalıştığım için hotspot paketi satın aldım, bu paketi telefonda paylaşarak kullandığımdan dolayı telefonun İnterneti i kapatmam mümkün olmadı, bu sebeple de internet kullanımı için yine ekstra ücret yansıtıldı. Sadece hotspot olarak kullanamayacağım bir paketi satışa koymuşsunuz aldık, durumu anladık iptal edin. Düz İnternet paketi alalım dedim %1 kullanmışsın iptal edemeyiz dediniz. Şimdi elimde 50 GB hotspot paketi ve günlük 1gb50 TL civarına aldığım İnternet var, siz bu paketleri birbirinden düşüp benim hotspot iptal edin, ben de kendime İnternet paketi alayım."
Turkcell Ek Paketimin 10 Dakikada Bitmesi,Turkcell operatörü bilgim dışında bana internet paketi sattı. Var olan paketim bitmesi akabinde bilgim olmadan 1 GB interneti bana 50.78 TL den sattı. Müşteri hizmetleri absürt tutumu beni buraya şikayet etmeye yöneltti. Talebim bana zorla satılan bedelin iadesinin yapılması yönünde.
Turkcell Paket Aşımı Onayım Olmadan,Turkcell'den Fahiş İnternet Aşım Bedeli İnternet paketi dolunca benim talebim olmadan 1 GB 50 TL bedelle tanımlanmış. Kullanılan sadece 50 MB için aşım bedeli olarak 50 TL ücret yansıtılıyor. Benim talep etmediğim ve yanlışlıkla kullanılan 50 MB. İçin 50 tel yansıtılması haksız kazançtır.
Turkcell Paket Aşımı Ekstra GB Tanımlanması,"0532 5*** 38 numaralı hat sahibiyim. Turkcell, yıllardan beri kullandığım telefon faturama isteğim ve onayım dışında artarda internet paketi tanımlamış, faturam 3 katından fazla bilgim ve onayım dışında artmış. Turkcell'den acilen paket aşımı adı altında onayım ve bilgim olmaksızın tanımladığı paketlerin ücret iadesini yapmasını ayrıca benim gibi taahhütlü faturalı hat kullanan diğer müşterilerinde mağduriyetini derhal çözmesini talep ediyorum."
Turkcell Paket Aşımı Onayım Olmadan,"Tarifemin bittiği ve yeni tarifeye geçmem gerektiği söyleniyor ancak tarife ücreti şu an kullandığımız rakamdan çok fazla ve kullanım hakları daha düşük. Zaten her şey yeterince pahalı olmuşken bu kadar kurumsal bir marka olarak siz bu abartılı zamları yapmayın hiç yakışmıyor size. 150 Tl den aşağı fiyat çıkmıyor ağzınızdan bir konuşma bir de azıcık internet paketi için. SMS diyorsunuz hâlâ, SMS kullanan kaç kişi kaldı da gerçekten bir olanak gibi sunuyorsunuz bunu. Kaç yıldır bu operatörü kullanıyoruz ancak gerçekten artık haksız bir kazanç yapmaya başladınız. Bu yüzden kardeşim 3 gün önce numarasını başka bir operatöre taşıdı, ve şu an çok memnun. Üstelik yıllardır Turkcell müşterisiydi, biraz çözüm odaklı ve makul olmanızı öneririz, birkaç yıl sonra bu insanlara sizler çok düşük fiyatlar önerirken artık onlar sizi tercih etmiyor olacak. Yardımcı olmamanız durumunda bende başka bir operatöre geçeceğimi beyan ederim."
Turkcell Geçişte Paket İptali,Turkcell faturalı hattım üzerine 10 adet internet paketi tanımlamış Giresun'da dağın başındayım telefon zar zor çekiyor ama Turkcell 10 adet internet paketi tanımlıyor mevcut kullandığım internet paketim bitmişti üzerine 10 adet ek paket tanımlamışlar anlamadığım Turkcell hattının çekmediği yerde nasıl 10 adet internet paketi tanımlanıyor ama şaşırmamak lazım Turkcell bunu hep yapıyor.
Turkcell Veri Ölçümünün Saçmalığı,GNC Çatlat Hediyeni Kap kampanyasından 49 TL karşılığında 3 gün boyunca yurt içinde kullanabileceğin 3 GB internet paketi kazandin. İnternet paketini hemen başlatmak için bu mesaja 24 saat içinde tamam 49TL yazarak cevap verebilirsin. B002 Turkcell çatlat hediye bu şekilde geliyor. Hediyeden yararlanamıyorum. Turkcell'in çözün bulmasını istiyorum ya da bu nasıl hediye oluyor
Turkcell Hattında Oluşan Onaysız İnternet Paketi,"Turkcell 2'ye katla paketi aldım ve internet hattıma geldi, ama hiçbir şekilde hiçbir yere girmiyor. İnternet kullanılmıyor, ama dijital operatörde gözüküyor. İnternet kullanılamıyor, zaten paketi acil internet lazım olduğu için aldım ama kullanamıyorum. Gerçekten çok sinir bozucu."
Turkcell İnterneti Oldukça Hızlı Tükeniyor,Eski kötü anılardan bugüne Turkcell faturalı hatta mesafeli yaklaşırım ama yine de yeniden faturalı paket aldım. Faturam 50 TL fazla gelmiş. Kendileri bana internet paketi tanımlamış internetim bitince. İstemiyorum sorulmadı. Neden bunlar başımıza geliyor neden kafalarına göre iş yapılıyor anlamıyorum?
Turkcell Paket Fiyatları Düşürün,Bir hafta içinde onaylamamış olmama rağmen 7 defa internet paketi yüklendi! Gündüz gelmesi gereken bilgilendirme mesajı gece 3 te geliyor! 120 liralık olan faturam 500 küsurlu oldu. Bunu kabul etmiyorum derhal iptalini istiyorum. Gerekli yerlere de şikayette bulunacağım!
Turkcell Fırsattan Dolayı Fiyatı Uçuruyorsunuz,Turkcell kullanıcısıyım. Şu an saat:23.48 internette dolaşmadığım halde paket aşımı deyip otomatik internet paketi açıldığına dair mesaj geldi. Hemen faturama yansıtıldı. Müşteri hizmetlerini aradım. Paket aşımına müdahale edemediklerini söylediler. Benim talebim olmadığını söyledim. 12 dakika sonra paketim yenileniyor ve 12 dakika için benden 40 TL ekstra para alacaklar. Taahhüdümün dolmasına 4 ay kaldığını söylediler. Başka bir operatöre geçersem yaklaşık 400 TL para ödeyecekmişim. Bir daha asla Turkcell...
Turkcell Baz İstasyonunun Dibinde Bile Çekmeyen İnternet Mağduriyeti,"Turkcell'den ücret karşılığında TV paketi için üyelik yaptırmadığım halde bana aylık 30 TL civarında aylık ödemeli abonelik yapmışlar. Bende müşteri temsilcisini aradım ve böyle bir paket almadığımı söyledim. Israrla alınmıştır deyince benim kayıtlı görüşmem var ise ispatlayın dedim. Bir iki gün sonra bana dönüş yaptılar, görüşmemiz var dediler ama bana bu görüşmeyi dinletmediler çünkü böyle bir görüşme yok. Ben çok eminim, ben konuşma ve internet paketi hariç hiçbir konuda zaman kaybı olmasın diye arandığımda görüşme dahi yapmıyorum. Turkcell benim için artık hiç güvenilir bir şirket değildir ve etrafımdaki insanlara durumu anlatmaya devam edeceğim."
Turkcell Hizmet Vermemek İçin Para İstiyor,Turkcell hattımın interneti bittiğinde benim bilgim olmadan kendi kafasına göre internet paketi tanımlanmış. Geçen mesaj geldi kullanmak istemiyorsanız paketi kapatın diye mesaj atmama rağmen sürekli internet paketi tanımlanıyor. Şu an yeni paket tanımlaması olmuş lütfen mesaj atınız onay dışında paket tanımı yapmayınız. 35₺'lik 1 GB internet sürekli tanımlanıyor.
Turkcell Paket İşlemleri Şikayeti,"17.07.2023 tarihinde Turkcell'den bana uygun olan pakete geçiş yapmak istediğimi söylemek için müşteri hizmetlerini aradım. 120 GB internet paketi benim için uygun olan paket olduğunu söyledim. Kendileri bana yeni taahhüt yaptığımızı o nedenle kabul edemeyecekleri söylediler. Bende bu paketin satış tarihinde bana uyguladığınız taahhüt bedelli paketi sunarken bana bu paketten bahsetmediklerini, müşteriden bilgi sakladıklarını belirttim. Bu durumun en kısa sürede düzeltilmesini talep ediyorum."
Turkcell 6 GB İnternete 400 TL Ödetiyor.,"Turkcell artık yeter! Önceden 8 GB paketim 1 ay yetip artıyordu. Müşteri temsilcisi yok şöyle yok böyle diyerek 30 GB İnternet paketi almamı sağladı. Ama ne yazık ki 8 GB yeterken, 30 GB yetmemeye başladı. Sürekli aşım, bu ayda 105 TL aşım deniliyor. Yazık günah ya insaf ya."
Turkcell Superbox Vakası Ve Yurtiçinde Yurt Dışı İnternet Paketi,Turkcell'den hotspot internet paketi alıyordum 50gb 1 hafta veya 2 hafta oldu almadım şimdi error veriyor alamıyorum. Müşteri hizmetleri beni 10gb ı 300 TL olan paketlere yönlendiriyor yardımcı olmuyorlar. Arıyorum şunu şunu yap diyorlar bende bunu yapınca bitecek zannedip tamam deyip kapatıyorum gerçekten sıkıldım operatör değiştireceğim.
Turkcell Ek Paketler Çok Pahalı Ve Kullanmadan Bitiyor!,Turkcell kullanmış olduğum 30 GB'lık internet paketim bittikten sonra bilgi verilmeden ve iznim olmadan otomatik olarak ek paket istemediğim halde üst üste paket aşımı altında 8 kez 1 GB 50₺'ye internet tanımlanmıştır ve faturaya ilave 159.6 ve 162.09₺ yansıtılmıştır. Bu durumdan dolayı haksız kazanç sağlanmıştır. Böyle bir durumdan haber dar 10gb ek internet paketi 203 TL'dir onu yapardık haberdar etmediğiniz için derhal bu durumun düzeltilmesini arz ederim. Düzeltilmemesi halinde hattımı iptal edip taşıyacağım
Turkcell Hot Spot Paketi Yerine Kendi Paketimden Harcatıyor,Turkcell müşteri hizmetleri ile yapmış olduğum görüşmeye göre yıllık abonelik kampanyasıyla 15 GB internet paketi kampanyası olduğu ve tarafıma aylık 190.00 TL ücret yansıtılacağı ısrarla bir yıl boyunca aylık sadece 190.00 TL mı ödeyeceğim şeklinde sormama rağmen bunun dışında ekstra ücret yansıtılmayacağı söylenmesine rağmen bugün itibariyle faturamın bedeli 218.00 TL olmuştur. Bunun üzerine tekrar kendilerini aradığımda 190 TL'sının üzerine telsiz kullanım bedeli+KDV+Lifebox paketi ilavesi olduğunu söylediler. Birincisi bu bedeller ekstra ödenecekse bunun bilgisi tarafıma neden verilmedi. İkincisi Lifebox paketi hakkında hiçbir bilgi verilmeden nasıl üye yapıldım ve bugün iptal ettirmek istediğimi söylememe rağmen tarafıma ne gerekçeyle iptal bedeli yansıtırsınız? Çalışanınızın bilgisizliğinin faturasını ben ödemek zorunda mıyım? Bu sorumsuzluğun faturası olarak bir alt pakete geçmek zorunda kalmamın bedelini kim ödeyecek? Bazı bedelleri saklayarak satış yaptığınızı mı zannediyorsunuz bu başka bir şeye girmez mi? Ve son olarak 20-30 lira kazanmak için koskoca Turkcell'in beni bu kadar uğraştırması normal mi?
Turkcell Yanıltıcı Bilgi Kampanya Problemi,"06.07.2023 tarihinde 23:42'de hattımdaki 26 GB internet bitti ve bende her zamanki gibi gnç üzerinden oyun oynayarak günlük 1gb içeren internet paketi aldım ve aldığım internetin de azalmasıyla 08.07.2023 tarihinde saat 02.24'te Gnç çatlattan 3 gün 3 GB internet tekrar aldım ve interneti kullanmadan aldığım 3 GB bitti, bilgilendirme mesajları gönderilmesi gereken saatte gönderilmedi. Sabah 07.34'te hattıma tanımlanan internetin %80'inin tükendiğinin bilgisi verilmesi gerekirken bu mesaj gönderilmedi. 14.21 saatinde %80'inin %100'ünün bittiği mesajı ile birlikte bana 1gb 50₺'den 5 adet 1er GB internet paketi tanımlandığı tanımlanan internetlerin ise tanımlandığı anda tükendiği gönderilen mesajlarda da görünüyor. Konuyla ilgili 532'yi aradım ve çözüm üretmeden sadece bilgi vererek telefon görüşmelerini sonlandırdı. Şimdi internet bittiği anda bittiğine dair bilgi verilmesi gerekiyor ve bu bilgi geç verildi. Bu bilgiyi bana ulaştırdıkları süre zarfında ise 250₺'ye 5 GB internet hattıma tanımlanıyor tanımlandığı sürede anında tükeniyor. Bu mağduriyeti gidermek için tarafıma ulaşmanızı istiyorum. Eğer çözüm bulamaz ve mağduriyetim giderilmezse sözleşmeden cayacağım tarafına yansıtılacak olan 590₺ cayma bedelini ödemeyeceğimi ve bu konun çözümü içinde Tüketici Mahkemesi'ne başvuracağımı bilin istiyorum."
Turkcell İnternet Paketim İle İlgili Rahatsızlık,Turkcell hesabım uygulamasından internet paketi yüklemek istiyorum ama olmuyor. Geçersiz URL diyor. 2 günden beri deniyorum olmuyor. Turkcell müşteri hizmetlerini aradım çözümde sundu ama olmadı yardımcı olursanız mutlu olurum. Uçak modunu açıp kapatmam istendi ama pek işe yaramadı
Turkcell İnternetin Hızlı Bitmesi,"Turkcell hattımda son 3-4 aydır tarifemdeki internet paketi çok hızlı tükeniyor. Ek paket alıyorum, ancak o da çok hızlı tükeniyor. Diğer aylarda böyle bir sorun yaşamıyordum. Yaptığım ekstra bir şey olmamasına rağmen, bu şekilde devam ederse operatörümü değiştireceğim. Ayrıca bu durumu diğer Turkcell kullanıcılarından da sık sık duyar oldum."
